,SK_ID_CURR,NAME_CONTRACT_TYPE,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_WORK_PHONE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT_W_CITY,HOUR_APPR_PROCESS_START,REG_CITY_NOT_LIVE_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,YEARS_BEGINEXPLUATATION_MEDI,COMMONAREA_MEDI,ENTRANCES_MEDI,LANDAREA_MEDI,LIVINGAREA_MEDI,NONLIVINGAREA_MEDI,TOTALAREA_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_3,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,PREVIOUS_LOANS_COUNT,PREV_BUR_MEAN_DAYS_CREDIT,PREV_BUR_MEAN_DAYS_CREDIT_ENDDATE,PREV_BUR_MEAN_DAYS_ENDDATE_FACT,PREV_BUR_MEAN_AMT_CREDIT_MAX_OVERDUE,PREV_BUR_MEAN_CNT_CREDIT_PROLONG,PREV_BUR_MEAN_AMT_CREDIT_SUM,PREV_BUR_MEAN_AMT_CREDIT_SUM_DEBT,PREV_BUR_MEAN_AMT_CREDIT_SUM_LIMIT,PREV_BUR_MEAN_AMT_CREDIT_SUM_OVERDUE,PREV_BUR_MEAN_DAYS_CREDIT_UPDATE,PREV_BUR_MEAN_AMT_ANNUITY,PREV_BUR_MEAN_MONTHS_BALANCE_MEAN,PREVIOUS_APPLICATION_COUNT,PREV_APPL_MEAN_AMT_ANNUITY,PREV_APPL_MEAN_AMT_APPLICATION,PREV_APPL_MEAN_AMT_CREDIT,PREV_APPL_MEAN_AMT_DOWN_PAYMENT,PREV_APPL_MEAN_AMT_GOODS_PRICE,PREV_APPL_MEAN_HOUR_APPR_PROCESS_START,PREV_APPL_MEAN_NFLAG_LAST_APPL_IN_DAY,PREV_APPL_MEAN_RATE_DOWN_PAYMENT,PREV_APPL_MEAN_DAYS_DECISION,PREV_APPL_MEAN_SELLERPLACE_AREA,PREV_APPL_MEAN_CNT_PAYMENT,PREV_APPL_MEAN_DAYS_FIRST_DRAWING,PREV_APPL_MEAN_DAYS_FIRST_DUE,PREV_APPL_MEAN_DAYS_LAST_DUE_1ST_VERSION,PREV_APPL_MEAN_DAYS_LAST_DUE,PREV_APPL_MEAN_DAYS_TERMINATION,PREV_APPL_MEAN_NFLAG_INSURED_ON_APPROVAL,PREV_APPL_MEAN_CARD_MEAN_MONTHS_BALANCE,PREV_APPL_MEAN_CARD_MEAN_AMT_BALANCE,PREV_APPL_MEAN_CARD_MEAN_AMT_CREDIT_LIMIT_ACTUAL,PREV_APPL_MEAN_CARD_MEAN_AMT_DRAWINGS_ATM_CURRENT,PREV_APPL_MEAN_CARD_MEAN_AMT_DRAWINGS_CURRENT,PREV_APPL_MEAN_CARD_MEAN_AMT_DRAWINGS_OTHER_CURRENT,PREV_APPL_MEAN_CARD_MEAN_AMT_DRAWINGS_POS_CURRENT,PREV_APPL_MEAN_CARD_MEAN_AMT_INST_MIN_REGULARITY,PREV_APPL_MEAN_CARD_MEAN_AMT_PAYMENT_CURRENT,PREV_APPL_MEAN_CARD_MEAN_AMT_PAYMENT_TOTAL_CURRENT,PREV_APPL_MEAN_CARD_MEAN_AMT_RECEIVABLE_PRINCIPAL,PREV_APPL_MEAN_CARD_MEAN_AMT_RECIVABLE,PREV_APPL_MEAN_CARD_MEAN_CNT_DRAWINGS_ATM_CURRENT,PREV_APPL_MEAN_CARD_MEAN_CNT_DRAWINGS_CURRENT,PREV_APPL_MEAN_CARD_MEAN_CNT_DRAWINGS_POS_CURRENT,PREV_APPL_MEAN_CARD_MEAN_CNT_INSTALMENT_MATURE_CUM,PREV_APPL_MEAN_CARD_MEAN_SK_DPD,PREV_APPL_MEAN_CARD_MEAN_SK_DPD_DEF,PREV_APPL_MEAN_INSTALL_MEAN_NUM_INSTALMENT_VERSION,PREV_APPL_MEAN_INSTALL_MEAN_NUM_INSTALMENT_NUMBER,PREV_APPL_MEAN_INSTALL_MEAN_DAYS_INSTALMENT,PREV_APPL_MEAN_INSTALL_MEAN_DAYS_ENTRY_PAYMENT,PREV_APPL_MEAN_INSTALL_MEAN_AMT_INSTALMENT,PREV_APPL_MEAN_INSTALL_MEAN_AMT_PAYMENT,CREDIT_INCOME_PERCENT,ANNUITY_INCOME_PERCENT,CREDIT_TERM,DAYS_EMPLOYED_PERCENT,CODE_GENDER_F,CODE_GENDER_M,NAME_INCOME_TYPE_State servant,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Higher education,NAME_EDUCATION_TYPE_Secondary / secondary special,NAME_FAMILY_STATUS_Married,NAME_FAMILY_STATUS_Single / not married,OCCUPATION_TYPE_Accountants,OCCUPATION_TYPE_Core staff,OCCUPATION_TYPE_Drivers,OCCUPATION_TYPE_High skill tech staff,OCCUPATION_TYPE_Laborers,WEEKDAY_APPR_PROCESS_START_SATURDAY,ORGANIZATION_TYPE_Business Entity Type 3,ORGANIZATION_TYPE_Construction,ORGANIZATION_TYPE_Military,ORGANIZATION_TYPE_Police,ORGANIZATION_TYPE_Realtor,ORGANIZATION_TYPE_Restaurant,ORGANIZATION_TYPE_School,ORGANIZATION_TYPE_Security Ministries,ORGANIZATION_TYPE_Self-employed,ORGANIZATION_TYPE_Services,ORGANIZATION_TYPE_Transport: type 3,ORGANIZATION_TYPE_Transport: type 4,WALLSMATERIAL_MODE_Others,WALLSMATERIAL_MODE_Panel,TARGET,NAME_FAMILY_STATUS,CODE_GENDER
6927,101207,Cash loans,N,N,0,76500.0,545040.0,19575.0,450000.0,0.020246,17974,-481.0,-5076.0,-1479,,0,2.0,3,19,0,0.5590849983677724,0.3228673544985046,0.5100895276257282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1363.0,1,0.0,1.0,0.0,2.0,5.0,-940.2,338.4,-922.3333333333336,5185.125,0.0,271260.0,16564.5,0.0,0.0,-580.6,,,5.0,15493.536000000002,134737.2,242812.8,13819.5,168421.5,9.8,1.0,0.0876581884895342,-1023.2,36.6,17.2,243236.0,-999.3333333333336,121355.33333333331,121145.33333333331,121148.66666666669,0.3333333333333333,-15.0,8768.578965517241,450000.0,9698.275862068966,13393.08155172414,0.0,3694.805689655173,1463.34,16297.750799999998,13474.755,8044.871896551724,8376.661551724139,0.4137931034482759,1.862068965517241,1.4482758620689655,10.75,0.0,0.0,0.7777777777777777,13.39247311827957,-810.3333333333335,-818.8750640040962,34867.463813364055,34862.90574884793,7.124705882352941,0.2558823529411764,0.0359147952443857,-0.0267608768220763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Married,F
6962,107701,Cash loans,Y,Y,0,202500.0,675000.0,34596.0,675000.0,0.026392,9873,-868.0,-3066.0,-2531,2.0,0,2.0,2,15,0,0.7143916885041519,0.6565765836253287,0.3876253444214701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1318.0,0,0.0,0.0,0.0,3.0,8.0,-547.75,31.2,-384.25,0.0,0.0,279764.7975,120594.9375,0.0,0.0,-194.375,13738.995,-8.875,10.0,5690.974500000001,73973.7,95676.3,1400.0,82193.0,16.8,1.0,0.0339507297423129,-1216.4,1599.7,16.6,304240.16666666674,-1140.1666666666667,60294.33333333334,-769.6666666666665,60199.16666666666,0.0,-13.0,4145.0148,64800.0,0.0,12654.7434,0.0,12654.7434,270.0,12702.227400000002,12702.227400000002,4145.0148,4145.0148,0.0,0.96,0.96,2.48,0.0,0.0,0.8808922558922557,9.515151515151516,-927.5650623885916,-938.8322539116656,6340.214300579322,6292.951686942958,3.333333333333333,0.1708444444444444,0.0512533333333333,-0.087916540058746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Married,M
6987,101556,Cash loans,Y,Y,1,346500.0,706410.0,67203.0,679500.0,0.0060079999999999,15245,-4807.0,-937.0,-3099,1.0,0,3.0,2,10,0,,0.707158016401881,0.7922644738669378,0.1082,0.0685,0.998,0.9728,,0.0345,0.5833,0.0138,0.0824,0.0705,0.2369,0.1103,0.998,0.9739,,0.0345,0.5833,0.0141,0.09,0.0734,0.0272,0.2508,0.1093,0.998,,0.0345,0.014,0.0718,0.2419,0.1688,0.0,0.0,0.0,0.0,-2843.0,1,0.0,0.0,0.0,4.0,1.0,-885.0,941.0,,,0.0,6750000.0,3563563.5,0.0,0.0,-52.0,,,7.0,8544.681,53472.21428571428,81921.21428571429,7050.0,124768.5,13.714285714285715,0.8571428571428571,0.070102105254644,-1411.0,971.4285714285712,6.8,273241.25,-1621.0,90599.5,-1097.5,90541.75,0.25,-47.0,20710.439516129038,67500.0,4285.0,4146.774193548386,0.0,0.0,1452.0246067415733,5267.727580645164,5218.209677419355,19505.7885483871,20722.5120967742,0.1333333333333333,0.1290322580645161,0.0,29.89887640449438,0.075268817204301,0.064516129032258,1.0416666666666667,18.95384615384616,-1262.5807692307692,-1276.1080128205126,23869.237947115387,23868.95479326924,2.0387012987013,0.1939480519480519,0.0951331379793604,-0.3153164972122007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Married,M
7033,108837,Cash loans,N,Y,0,90000.0,697500.0,22500.0,697500.0,0.015221,17805,-1485.0,-10186.0,-576,,0,2.0,2,10,0,,0.5793498911882633,0.4866531565147181,0.2227,0.1213,0.9861,,,0.2069,0.3333,0.1496,,0.2206,,0.2269,0.9861,,,0.2069,0.3333,0.1531,,0.2298,,,0.2248,0.9861,,0.2069,0.1522,0.2246,,0.2059,0.0,0.0,0.0,0.0,-225.0,1,0.0,1.0,0.0,1.0,1.0,-393.0,338.0,,0.0,0.0,255960.0,146974.5,0.0,0.0,-26.0,,,3.0,4158.0,43035.0,44698.5,0.0,43035.0,10.333333333333334,1.0,0.0,-153.66666666666666,76.66666666666667,8.0,365243.0,243430.33333333328,121911.0,365243.0,365243.0,0.3333333333333333,-4.0,0.0,83571.42857142858,,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,4.0,-105.0,-106.14285714285714,5842.800000000001,5842.800000000001,7.75,0.25,0.032258064516129,-0.0834035383319292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Married,F
7082,106364,Cash loans,N,Y,1,112500.0,187704.0,14958.0,148500.0,0.018209,11117,-677.0,-396.0,-1525,,0,3.0,3,12,0,0.4522912875338769,0.3590011491661472,0.3312508645909018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-434.0,1,0.0,0.0,0.0,0.0,5.0,-626.2,-107.33333333333331,-597.0,360.0,0.0,61193.529,2848.5,526.185,0.0,-360.2,,,1.0,4217.13,44010.0,38925.0,8802.0,44010.0,15.0,1.0,0.2008544048823136,-434.0,20.0,12.0,365243.0,-390.0,-60.0,-60.0,-58.0,0.0,,,,,,,,,,,,,,,,,,,1.0,6.846153846153847,-214.61538461538456,-229.23076923076923,4216.690384615384,3892.295769230769,1.66848,0.13296,0.0796892980437284,-0.0608977242061707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Married,F
7083,109525,Cash loans,N,Y,0,90000.0,291384.0,26856.0,270000.0,0.030755,18829,-1668.0,-11461.0,-2090,,0,2.0,2,9,0,0.4514855823036421,0.5408033203871705,0.6313545365850379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1647.0,1,0.0,0.0,0.0,1.0,1.0,-896.0,188.0,,,0.0,180000.0,175536.0,0.0,0.0,-61.0,,-14.5,7.0,10390.005,91260.0,103119.42857142857,26993.25,106470.0,12.285714285714285,1.0,0.3118376595753823,-944.2857142857144,54.42857142857143,15.666666666666664,365243.0,-1217.0,-902.0,-909.5,-901.5,0.5,,,,,,,,,,,,,,,,,,,1.0357142857142856,6.3241049491049495,-1057.2768515268515,-1067.4909266409268,10518.69518734644,7580.390721744471,3.2376,0.2984,0.0921670373115888,-0.0885867544744808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Married,F
7105,102869,Cash loans,Y,Y,0,360000.0,675000.0,32602.5,675000.0,0.028663,15617,-2319.0,-450.0,-2799,14.0,0,2.0,2,14,0,,0.2780001859730161,0.2314393514998941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,7.0,0.0,-567.0,0,0.0,0.0,0.0,0.0,6.0,-736.8333333333335,-122.16666666666669,-637.75,,0.0,930480.0,343946.25,,0.0,-364.83333333333326,,,24.0,27880.794,420890.25,473281.5,19687.5,459153.0,11.708333333333336,1.0,0.1927965820482805,-1084.1666666666667,12.625,26.4,319555.25,-1229.125,45124.625,90450.625,90455.0,0.25,-5.0,100510.47000000002,205000.0,0.0,57198.525,0.0,57198.525,4435.905,40527.815625,33001.645,98325.015,99801.465,0.0,4.111111111111111,4.111111111111111,3.111111111111111,0.0,0.0,1.2628832218506132,7.843426953481301,-1045.788841593189,-1052.0669463236038,51538.498454136905,68663.02348036067,1.875,0.0905625,0.0483,-0.1484920279182941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Married,M
7121,102192,Cash loans,N,N,0,135000.0,450000.0,43839.0,450000.0,0.026392,20130,-2393.0,-3051.0,-3499,,0,1.0,2,21,0,,0.5654510398932711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-923.0,1,0.0,0.0,2.0,4.0,1.0,-2498.0,-1390.0,-2122.0,,0.0,81000.0,0.0,,0.0,-1584.0,,,14.0,12668.192307692309,110741.46428571428,128045.25,2812.5,140943.68181818182,12.0,0.9285714285714286,0.0453078325170634,-1947.857142857143,62.64285714285714,10.615384615384617,365243.0,59290.16666666666,59535.16666666666,59505.16666666666,59514.83333333334,0.5,-40.0,0.0,17532.467532467534,,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.375,5.435714285714287,-1767.3285714285714,-1772.3464285714283,16904.407660714285,15303.029732142855,3.333333333333333,0.3247333333333333,0.09742,-0.1188772975658221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Separated,F
7343,100523,Cash loans,Y,Y,0,225000.0,1096020.0,52857.0,900000.0,0.04622,18278,-1808.0,-3518.0,-1830,27.0,0,2.0,1,10,0,,0.4966507266311186,0.6279908192952864,0.1052,0.0584,0.9831,0.7688,0.0363,0.0345,0.3333,0.0524,0.0832,0.0724,0.0655,0.1071,0.9831,0.7779,0.0366,0.0345,0.3333,0.0536,0.0909,0.0755,0.0117,0.0693,0.1062,0.9831,0.0365,0.0345,0.0533,0.0737,0.0668,0.0768,0.0,0.0,0.0,0.0,-2166.0,1,0.0,0.0,2.0,2.0,5.0,-872.2,2218.2,-845.0,16357.5,0.0,411515.1,26761.5,0.0,0.0,-343.6,23766.75,-19.8,7.0,16718.0625,278669.4364285714,281260.2857142857,1.185,487671.51375,10.857142857142858,1.0,2.3200033279479705e-05,-818.2857142857142,468.57142857142856,25.0,365243.0,-1117.0,-397.0,-914.5,-909.0,0.0,,,,,,,,,,,,,,,,,,,3.0285087719298245,4.342105263157896,-1016.7368421052632,-1037.6765350877192,48102.11644736842,69302.77519736842,4.8712,0.23492,0.0482263097388733,-0.0989167304956778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Married,M
7464,108484,Cash loans,N,N,0,180000.0,776304.0,30208.5,648000.0,0.030755,18155,-3427.0,-4199.0,-1424,,0,2.0,2,13,0,,0.6091040529833032,0.0005272652387098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-681.0,1,0.0,0.0,0.0,6.0,7.0,-533.2857142857143,171.57142857142858,-426.25,0.0,0.0,183294.68785714285,134871.75,0.0,0.0,-348.8571428571428,0.0,-12.785714285714285,18.0,18575.622,71153.75,77888.75,3459.375,213461.25,11.555555555555555,1.0,0.0502851285739883,-271.27777777777777,36.388888888888886,16.8,365243.0,-377.5,177.5,91105.5,91110.0,0.75,,,,,,,,,,,,,,,,,,,1.3917748917748918,3.7083333333333335,-296.25,-312.07683982683983,52098.55251623378,52661.243766233776,4.3128,0.167825,0.0389132350213318,-0.1887634260534288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Civil marriage,M
7468,104176,Cash loans,N,Y,0,157500.0,755190.0,30078.0,675000.0,0.025164,22332,,-14007.0,-4972,,0,2.0,2,12,0,,0.6560043856085771,,0.0567,0.057,0.9791,0.7144,0.0092,0.1379,0.1667,0.0455,0.0462,0.0624,0.0,0.0578,0.9791,0.7256,0.0092,0.1379,0.1667,0.0466,0.0505,0.065,0.0,0.0,0.0573,0.9791,0.0092,0.1379,0.0463,0.0635,0.0,0.0541,0.0,0.0,0.0,0.0,-1396.0,1,0.0,1.0,0.0,6.0,,,,,,,,,,,,,,7.0,21233.0175,354707.3571428572,409937.7857142858,0.0,496590.3,10.142857142857142,1.0,0.0,-703.5714285714287,317.1428571428572,26.0,365243.0,90540.25,91012.75,182168.0,182171.0,0.5,-13.5,0.0,90000.0,,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0476190476190477,8.0,-817.3333333333335,-825.8345543345545,27913.286607142854,27913.286607142854,4.794857142857143,0.1909714285714285,0.0398283875580979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Married,F
7476,108071,Cash loans,N,Y,0,135000.0,288873.0,16258.5,238500.0,0.032561,19568,-1322.0,-13716.0,-2850,,0,1.0,1,10,0,,0.7827072913664915,,0.3258,0.249,0.9806,0.7348,0.0504,0.3103,0.3333,0.0199,0.2648,0.345,0.1268,0.3319,0.9806,0.7452,0.0509,0.3103,0.3333,0.0203,0.2893,0.3595,0.0039,0.1343,0.3289,0.9806,0.0508,0.3103,0.0202,0.3512,0.1295,0.3116,1.0,0.0,1.0,0.0,-1077.0,0,0.0,0.0,1.0,2.0,1.0,-2088.0,-993.0,-1016.0,,0.0,1263514.5,0.0,,0.0,-1016.0,,,3.0,17345.895,277476.0,278671.5,2427.75,277476.0,13.666666666666664,1.0,0.1059247422849369,-787.0,39.66666666666666,4.666666666666667,243358.33333333328,-721.3333333333335,121271.33333333331,121271.33333333331,121276.0,0.0,-9.0,15107.773235294118,720000.0,0.0,19656.656470588237,0.0,25704.858461538457,1037.043529411765,23754.336923076924,17079.19411764706,15107.773235294118,15133.97911764706,0.0,1.7647058823529411,2.3076923076923075,2.7058823529411766,0.0,0.0,0.6666666666666666,8.666666666666666,-605.1047619047619,-610.4761904761905,8286.2025,8286.2025,2.1398,0.1204333333333333,0.0562825186154469,-0.0675592804578904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Single / not married,F
7526,100786,Cash loans,N,N,0,270000.0,265851.0,11839.5,229500.0,0.020713,16625,-1890.0,-6371.0,-159,,0,2.0,2,7,0,,0.5544053831057985,0.5673792367572691,0.0557,0.0716,0.9742,0.6464,0.0052,0.1034,0.1667,0.0361,0.0429,0.0521,0.0259,0.0567,0.9742,0.6602,0.0053,0.1034,0.1667,0.037,0.0468,0.0543,0.0117,0.0274,0.0562,0.9742,0.0053,0.1034,0.0368,0.0531,0.0264,0.0495,1.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,2.0,6.0,-1513.666666666667,-610.0,-1368.0,0.0,0.0,279264.75,133372.5,0.0,0.0,-755.1666666666665,5231.595,-28.0,4.0,26588.9475,356173.875,436973.625,27000.0,474898.5,10.75,1.0,0.2135542159725956,-928.0,874.25,15.0,273709.25,-894.5,91057.0,182202.25,182206.75,0.5,-16.0,219245.42637931032,225000.0,12739.655172413792,12739.655172413792,0.0,0.0,10912.196666666669,11692.241379310344,10162.703793103448,209879.55,218456.685,0.5862068965517241,0.5862068965517241,0.0,14.0,0.0,0.0,0.8229166666666667,12.098214285714285,-670.8035714285714,-675.5569392230576,27815.24126644737,25269.060306625943,0.9846333333333334,0.04385,0.044534344426013,-0.1136842105263158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Married,F
7583,108556,Cash loans,Y,Y,2,247500.0,900000.0,43429.5,900000.0,0.015221,12470,-298.0,-3502.0,-4471,19.0,0,4.0,2,11,0,,0.73407694526802,0.7826078370261895,0.0113,0.0,0.9513,0.3336,0.0017,0.069,0.0417,0.0268,0.0092,0.0066,0.0109,0.0116,0.9513,0.3597,0.0017,0.069,0.0417,0.0274,0.0101,0.0069,0.0117,0.0115,0.0115,0.9513,0.0017,0.069,0.0272,0.0067,0.0111,0.0085,0.0,0.0,0.0,0.0,-435.0,1,0.0,1.0,0.0,0.0,4.0,-1222.0,2513.0,-940.5,0.0,0.0,761506.875,0.0,0.0,0.0,-155.25,12946.5,-33.125,1.0,10706.31,104953.5,104431.5,10498.5,104953.5,11.0,1.0,0.0994850857834413,-435.0,100.0,12.0,365243.0,-404.0,-74.0,-254.0,-249.0,0.0,,,,,,,,,,,,,,,,,,,1.1666666666666667,3.5,-329.0,-363.16666666666674,18113.07,18113.07,3.636363636363636,0.1754727272727272,0.048255,-0.023897353648757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Married,M
7606,106058,Cash loans,Y,Y,1,342000.0,1467612.0,58333.5,1350000.0,0.014464,14675,-214.0,-1069.0,-4870,6.0,0,2.0,2,4,0,,0.633130257065693,0.6879328378491735,0.0928,0.0591,0.9732,0.6328,0.0464,0.2069,0.125,0.0615,0.074,0.0682,0.0294,0.0945,0.9732,0.6472,0.0468,0.2069,0.125,0.0629,0.0808,0.0711,0.0078,0.0311,0.0937,0.9732,0.0467,0.2069,0.0626,0.0695,0.03,0.0601,3.0,0.0,3.0,0.0,-1763.0,1,0.0,3.0,0.0,2.0,14.0,-1353.0,-738.7692307692308,-1193.090909090909,3208.455,0.0,305490.6867857143,36765.84375,69583.41900000001,0.0,-872.0,,,9.0,19224.635625000006,243461.5,255157.0,4478.142857142857,273894.1875,5.888888888888888,1.0,0.0446586910816455,-863.6666666666665,118.22222222222224,11.5,365243.0,-982.2857142857144,-669.4285714285714,51384.857142857145,103567.14285714288,0.0,,,,,,,,,,,,,,,,,,,2.5309523809523813,4.140476190476192,-889.9047619047618,-902.1547619047618,25702.169517857143,37587.84310714285,4.291263157894736,0.1705657894736842,0.0397472220178085,-0.0145826235093696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Single / not married,F
7630,101215,Cash loans,N,Y,1,360000.0,1757466.0,48460.5,1467000.0,0.018801,11768,-897.0,-820.0,-3874,,0,3.0,2,13,0,,0.6013664282562353,,0.3165,0.1039,0.9985,0.9796,0.1459,0.1379,0.6667,0.3663,0.2572,0.3286,0.3082,0.3225,0.9985,0.9804,0.1472,0.1379,0.6667,0.3747,0.281,0.3424,0.0039,0.3263,0.3196,0.9985,0.1468,0.1379,0.3727,0.3345,0.3147,0.363,1.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,1.0,3.0,-1377.666666666667,1788.0,-2182.0,0.0,0.0,3847525.5,778891.5,0.0,0.0,-736.6666666666665,,,4.0,17843.208749999998,274500.0,369040.5,0.0,274500.0,10.75,1.0,0.0,-1457.75,-1.0,23.5,365243.0,90191.5,90874.0,90551.5,90557.25,0.5,-21.5,0.0,171000.0,,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,2.076825396825397,8.902116402116402,-1255.2698412698412,-1263.0762962962965,25105.98482857142,35871.71792380952,4.88185,0.1346125,0.0275740754017431,-0.0762236573759347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Married,M
7688,107865,Cash loans,N,Y,0,90000.0,305221.5,17172.0,252000.0,0.025164,22979,,-10127.0,-4233,,0,2.0,2,9,0,0.8827812185414725,0.3748375150967168,,0.2227,0.1789,0.9861,0.8096,0.0686,0.2069,0.3333,0.1722,0.1816,0.2403,0.0,0.2269,0.9861,0.8171,0.0692,0.2069,0.3333,0.1761,0.1983,0.2504,0.0,0.0,0.2248,0.9861,0.069,0.2069,0.1752,0.2446,0.0,0.2265,0.0,0.0,0.0,0.0,-1464.0,0,,,,,,,,,,,,,,,,,,4.0,17331.94125,148894.875,161327.25,0.0,148894.875,11.75,1.0,0.0,-950.0,810.0,12.0,365243.0,-932.0,-602.0,-792.0,-782.3333333333335,0.0,,,,,,,,,,,,,,,,,,,1.2037037037037035,3.333333333333333,-862.0,-892.3333333333335,23721.1425,23721.1425,3.39135,0.1908,0.0562607811048697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Civil marriage,F
7716,102395,Revolving loans,N,Y,1,135000.0,337500.0,16875.0,337500.0,0.00733,15993,-6227.0,-3790.0,-4145,,0,2.0,2,13,0,0.5761697723814231,0.7004479577843421,0.7610263695502636,0.1227,,0.9781,,,0.2759,0.1667,,,0.1109,,0.125,0.9782,,,0.2759,0.1667,,,0.1155,,,0.1239,0.9781,,0.2759,,0.1129,,0.0872,0.0,0.0,0.0,0.0,-1909.0,1,0.0,0.0,0.0,2.0,1.0,-1610.0,-1310.0,-1310.0,,0.0,30618.0,0.0,,0.0,-486.0,,,3.0,8264.5875,123643.5,121900.5,2340.0,123643.5,14.0,1.0,0.0947352413394567,-1396.0,60.66666666666666,18.0,365243.0,-1253.0,-743.0,181820.0,181821.5,0.0,,,,,,,,,,,,,,,,,,,1.05,8.402173913043477,-1030.9347826086955,-1037.054347826087,8476.332749999998,8167.137749999997,2.5,0.125,0.05,-0.3893578440567748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Separated,F
7775,107270,Cash loans,N,N,0,130500.0,891000.0,26050.5,891000.0,0.002042,18256,-583.0,-8598.0,-1795,,0,1.0,3,9,0,,0.6768872905469481,,0.0825,0.0782,0.9881,,,0.1379,0.1667,0.0694,,0.059,0.0903,0.084,0.9881,,,0.1379,0.1667,0.071,,0.0615,,0.0956,0.0833,0.9881,,0.1379,0.0706,0.06,0.0922,0.066,0.0,0.0,0.0,0.0,-1180.0,1,,,,,,,,,,,,,,,,,,5.0,20292.73875,241090.2,276270.3,5967.0,241090.2,12.4,1.0,0.1452559389916057,-790.6,20.4,24.0,365243.0,-939.6666666666664,-369.66666666666674,121156.66666666669,121159.66666666669,0.6666666666666666,,,,,,,,,,,,,,,,,,,1.0555555555555556,6.709677419354839,-768.3763440860216,-779.3978494623656,29865.215,28166.63629032258,6.827586206896553,0.1996206896551724,0.0292373737373737,-0.0319347063978965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Single / not married,F
